pal_index,pal_name,pal_description,is_boss,is_tower_boss,element_1,element_2,item_drop_1,item_drop_2,partner_skill_title,partner_skill_description,work_suitability,stats_hp,stats_melee_attack,stats_shot_attack,stats_defense,stats_support,stats_stamina,stats_walk_speed,stats_run_speed,stats_ride_sprint_speed,stats_food_amount,stats_rarity,stats_price,male_probability,combi_rank,active_skills
100,Anubis,"Once seen as a symbol of nobility,  and an idol for those who shunned wealth and power.
Yet over time, this Pal became a token of death.",False,False,Ground,,"{'drop_rate': 100, 'min_drop': 3, 'max_drop': 5, 'item_name': 'Bone'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'PalUpgradeStone3'}",Guardian of the Desert,"When fighting together, applies Ground damage to the player's attacks.
Sometimes dodges attacks with a high speed sidestep while in battle.","Handcraft(Lv.4), Mining(Lv.3), Transport(Lv.2)",120,130,130,100,100,100,160,800,1000,6,10,4960,50,570,Stone Blast (Lv.1 | Pwr.55 | CD.10s) | Power Bomb (Lv.7 | Pwr.70 | CD.15s) | Sand Tornado (Lv.15 | Pwr.80 | CD.18s) | Spinning Roundhouse (Lv.22 | Pwr.100 | CD.21s) | Forceful Charge (Lv.30 | Pwr.120 | CD.28s) | Ground Smash (Lv.40 | Pwr.140 | CD.35s) | Rock Lance (Lv.50 | Pwr.150 | CD.55s)
101,Jormuntide,"Legend says that the Jormuntide was once a wise man, who after being wrongly convicted and cast into a whirlpool,
returned as this Pal to destroy those who wronged him.",False,False,Dragon,Water,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 4, 'item_name': 'PalFluid'}",,Stormbringer Sea Dragon,"Can be ridden to travel on water. While mounted, prevents stamina depletion while moving over water.",Watering(Lv.4),130,150,120,100,100,100,175,525,700,7,8,9320,50,310,Aqua Gun (Lv.1 | Pwr.40 | CD.4s) | Dragon Cannon (Lv.7 | Pwr.30 | CD.2s) | Draconic Breath (Lv.15 | Pwr.70 | CD.15s) | Aqua Burst (Lv.22 | Pwr.100 | CD.30s) | Tri-Lightning (Lv.30 | Pwr.90 | CD.22s) | Hydro Laser (Lv.40 | Pwr.150 | CD.55s) | Dragon Meteor (Lv.50 | Pwr.150 | CD.55s)
102,Suzaku,"It was once believed to usher in the dry season. Whenever there was a drought the previous year, people would relentlessly seek to cull its numbers,
hoping to bring about a plentiful harvest in the next year.",False,False,Fire,,"{'drop_rate': 100, 'min_drop': 5, 'max_drop': 10, 'item_name': 'FireOrgan'}",,Wings of Flame,Can be ridden as an flying mount. Enhances Fire attacks while mounted.,Emit Flame(Lv.3),120,100,105,105,100,350,200,850,1100,8,8,9840,50,50,Air Cannon (Lv.1 | Pwr.25 | CD.2s) | Ignis Blast (Lv.7 | Pwr.30 | CD.2s) | Spirit Fire (Lv.15 | Pwr.45 | CD.7s) | Flare Arrow (Lv.22 | Pwr.55 | CD.10s) | Ignis Breath (Lv.30 | Pwr.70 | CD.15s) | Flare Storm (Lv.40 | Pwr.80 | CD.18s) | Fire Ball (Lv.50 | Pwr.150 | CD.55s)
103,Grizzbolt,"With a friendly smile and a hardy physique, it is docile towards one it recognizes as a partner.
For reasons unexplained, its personality undergoes a drastic change when wielding a minigun.",False,False,Electric,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 4, 'item_name': 'ElectricOrgan'}","{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'Leather'}",Yellow Tank,Can be ridden. Can rapidly fire a minigun while mounted.,"Generate Electricity(Lv.3), Handcraft(Lv.2), Deforest(Lv.2), Transport(Lv.3)",105,120,100,100,100,100,140,470,550,7,8,7720,50,200,Spark Blast (Lv.1 | Pwr.30 | CD.2s) | Shockwave (Lv.7 | Pwr.40 | CD.4s) | Lightning Claw (Lv.15 | Pwr.90 | CD.22s) | Lightning Streak (Lv.22 | Pwr.75 | CD.16s) | Tri-Lightning (Lv.30 | Pwr.90 | CD.22s) | Lightning Strike (Lv.40 | Pwr.120 | CD.40s) | Lightning Bolt (Lv.50 | Pwr.150 | CD.55s)
104,Lyleen,"A docile Pal full of love. It watches over small Pals who have lost their parents.
It uses a full-power Solar Blast to discipline naughty Pals.",False,False,Grass,,"{'drop_rate': 100, 'min_drop': 3, 'max_drop': 3, 'item_name': 'Herbs'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'Poppy'}",Harvest Goddess,"When activated, the queen's soothing graces greatly restore the player's HP.","Seeding(Lv.4), Handcraft(Lv.3), Collection(Lv.2), Product Medicine(Lv.3)",110,100,110,105,100,100,100,450,550,6,9,7160,30,250,Wind Cutter (Lv.1 | Pwr.30 | CD.2s) | Seed Machine Gun (Lv.7 | Pwr.50 | CD.9s) | Seed Mine (Lv.15 | Pwr.65 | CD.13s) | Aqua Burst (Lv.22 | Pwr.100 | CD.30s) | Grass Tornado (Lv.30 | Pwr.80 | CD.18s) | Spine Vine (Lv.40 | Pwr.95 | CD.25s) | Solar Blast (Lv.50 | Pwr.150 | CD.55s)
105,Faleris,"When it finds its prey it unleashes a whirlwind of flames, burning the entire area to ash. Faleris breath is known for its pleasing scent.",False,False,Fire,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 4, 'item_name': 'FireOrgan'}",,Scorching Predator,"Can be ridden as an flying mount. While fighting together, Ice Pals drop more items when defeated.","Emit Flame(Lv.3), Transport(Lv.3)",100,100,105,110,90,230,200,1000,1400,8,9,6720,50,370,Ignis Blast (Lv.1 | Pwr.30 | CD.2s) | Flare Arrow (Lv.7 | Pwr.55 | CD.10s) | Spirit Fire (Lv.15 | Pwr.45 | CD.7s) | Ignis Breath (Lv.22 | Pwr.70 | CD.15s) | Phoenix Flare (Lv.30 | Pwr.135 | CD.28s) | Ignis Rage (Lv.40 | Pwr.120 | CD.40s) | Fire Ball (Lv.50 | Pwr.150 | CD.55s)
106,Orserk,"It sends electricity into its foes' wounds, roasting them from the inside out. Fights between Orserk
end in the blink of an eye.",False,False,Dragon,Electric,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'ElectricOrgan'}",,Ferocious Thunder Dragon,"While fighting together, Water Pals drop more items when defeated.","Generate Electricity(Lv.4), Handcraft(Lv.2), Transport(Lv.3)",100,100,130,100,100,100,185,900,1200,7,9,8320,50,140,Kerauno (Lv.1 | Pwr.100 | CD.30s) | Lightning Strike (Lv.7 | Pwr.120 | CD.40s) | Spark Blast (Lv.15 | Pwr.30 | CD.2s) | Draconic Breath (Lv.22 | Pwr.70 | CD.15s) | Lightning Streak (Lv.30 | Pwr.75 | CD.16s) | Tri-Lightning (Lv.40 | Pwr.90 | CD.22s) | Lightning Bolt (Lv.50 | Pwr.150 | CD.55s)
107,Shadowbeak,"Born from the depths of insanity, its very existence should not be. Having lost all genetic ties to other Pals,
one wonders if it could still even be considered a Pal.",False,False,Dark,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'StealIngot'}","{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'CarbonFiber'}",Modified DNA,Can be ridden as an flying mount. Enhances Dark attacks while mounted.,Collection(Lv.1),120,130,120,140,90,250,80,850,1200,8,10,9060,50,60,Air Cannon (Lv.1 | Pwr.25 | CD.2s) | Dark Ball (Lv.7 | Pwr.40 | CD.4s) | Shadow Burst (Lv.15 | Pwr.55 | CD.10s) | Spirit Flame (Lv.22 | Pwr.75 | CD.16s) | Nightmare Ball (Lv.30 | Pwr.100 | CD.30s) | Divine Disaster (Lv.40 | Pwr.160 | CD.45s) | Dark Laser (Lv.50 | Pwr.150 | CD.55s)
108,Paladius,"Once one with Necromus. Its gleaming form is free of all negative emotions.
However, a glimmer of hatred can still be seen deep within its eyes.",False,False,Neutral,,"{'drop_rate': 100, 'min_drop': 10, 'max_drop': 10, 'item_name': 'StealIngot'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Diamond'}",Holy Knight of the Firmament,Can be ridden. Can triple jump while mounted.,"Deforest(Lv.2), Mining(Lv.2)",130,110,120,145,100,100,100,800,1400,9,20,8810,50,80,Power Shot (Lv.1 | Pwr.35 | CD.4s) | Ice Missile (Lv.7 | Pwr.30 | CD.3s) | Iceberg (Lv.15 | Pwr.70 | CD.15s) | Power Bomb (Lv.22 | Pwr.70 | CD.15s) | Blizzard Spike (Lv.30 | Pwr.130 | CD.45s) | Spear Thrust (Lv.40 | Pwr.120 | CD.40s) | Pal Blast (Lv.50 | Pwr.150 | CD.55s)
109,Necromus,"Once one with Paladius.  Its darkened form is the embodiment of negative emotions. 
However, a glimmer of compassion can still be seen deep within its eyes.",False,False,Dark,,"{'drop_rate': 100, 'min_drop': 10, 'max_drop': 10, 'item_name': 'StealIngot'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'PalUpgradeStone3'}",Dark Knight of the Abyss,Can be ridden. Can double jump while mounted.,"Deforest(Lv.2), Mining(Lv.2)",130,100,145,120,100,100,350,900,1600,9,20,8930,50,70,Shadow Burst (Lv.1 | Pwr.55 | CD.10s) | Spirit Fire (Lv.7 | Pwr.45 | CD.7s) | Spirit Flame (Lv.15 | Pwr.75 | CD.16s) | Nightmare Ball (Lv.22 | Pwr.100 | CD.30s) | Rock Lance (Lv.30 | Pwr.150 | CD.55s) | Twin Spears (Lv.40 | Pwr.120 | CD.40s) | Dark Laser (Lv.50 | Pwr.150 | CD.55s)
110,Frostallion,"Guardian deity of Palpagos Island, known as the Winter Caller. In the past, when a calamity struck the land, it soared into the sky
and sealed away the threat by casting the island into an eternal winter.",False,False,Ice,,"{'drop_rate': 100, 'min_drop': 10, 'max_drop': 10, 'item_name': 'IceOrgan'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Diamond'}",Ice Steed,"Can be ridden as an flying mount. Changes the player's attack type to Ice
and enhances Ice attacks while mounted.",Cool(Lv.4),140,100,140,120,70,300,120,1000,1500,7,20,8440,50,120,Air Cannon (Lv.1 | Pwr.25 | CD.2s) | Ice Missile (Lv.7 | Pwr.30 | CD.3s) | Icicle Cutter (Lv.15 | Pwr.55 | CD.10s) | Iceberg (Lv.22 | Pwr.70 | CD.15s) | Crystal Wing (Lv.30 | Pwr.110 | CD.24s) | Cryst Breath (Lv.40 | Pwr.90 | CD.22s) | Blizzard Spike (Lv.50 | Pwr.130 | CD.45s)
111,Jetragon,"Watches over Palpagos Island from high above. When calamity returns to the land, the earth will split open, and the skies will burn.
It is destined to strike down the calamity in a flash of total destruction.",False,False,Dragon,,"{'drop_rate': 100, 'min_drop': 10, 'max_drop': 10, 'item_name': 'Quartz'}","{'drop_rate': 100, 'min_drop': 5, 'max_drop': 5, 'item_name': 'Polymer'}",Aerial Missile,Can be ridden as an flying mount. Can rapidly fire a missile launcher while mounted.,"Collection(Lv.3), Oil Extraction(Lv.3)",110,100,140,110,100,100,800,1700,3300,9,20,8680,50,90,Spirit Fire (Lv.1 | Pwr.45 | CD.7s) | Dragon Burst (Lv.7 | Pwr.55 | CD.10s) | Flare Storm (Lv.15 | Pwr.80 | CD.18s) | Draconic Breath (Lv.22 | Pwr.70 | CD.15s) | Beam Comet (Lv.30 | Pwr.140 | CD.50s) | Fire Ball (Lv.40 | Pwr.150 | CD.55s) | Dragon Meteor (Lv.50 | Pwr.150 | CD.55s)
40B,Incineram Noct,"It specifically targets baby pals, taking them back to its territory. One can only imagine the profound despair
of the parent Pal, whose child has been taken away.",False,False,Dark,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Horn'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Leather'}",Darkclaw Hunter,"When activated, attacks targeted enemy with a powerful Hellfire Claw.","Handcraft(Lv.2), Mining(Lv.1), Transport(Lv.2)",95,150,105,85,100,100,160,700,960,4,5,4870,50,580,Ignis Blast (Lv.1 | Pwr.30 | CD.2s) | Spirit Fire (Lv.7 | Pwr.45 | CD.7s) | Flare Arrow (Lv.15 | Pwr.55 | CD.10s) | Hellfire Claw (Lv.22 | Pwr.70 | CD.10s) | Shadow Burst (Lv.30 | Pwr.55 | CD.10s) | Fire Ball (Lv.40 | Pwr.150 | CD.55s) | Ignis Rage (Lv.50 | Pwr.120 | CD.40s)
24B,Mau Cryst,"Its crystalline tail is beautiful, but shatters when this Pal dies. Some believe it is good luck to raise one,
so Mau Cryst in captivity are treated with great care.",False,False,Ice,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'IceOrgan'}","{'drop_rate': 1, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Sapphire'}",Gold Digger,Sometimes digs up Gold Coin when assigned to Ranch.,"Cool(Lv.1), Monster Farm(Lv.1)",70,70,65,70,100,100,105,475,550,1,2,1010,50,1440,Ice Missile (Lv.1 | Pwr.30 | CD.3s) | Air Cannon (Lv.7 | Pwr.25 | CD.2s) | Sand Blast (Lv.15 | Pwr.40 | CD.4s) | Icicle Cutter (Lv.22 | Pwr.55 | CD.10s) | Iceberg (Lv.30 | Pwr.70 | CD.15s) | Cryst Breath (Lv.40 | Pwr.90 | CD.22s) | Blizzard Spike (Lv.50 | Pwr.130 | CD.45s)
37B,Eikthyrdeer Terra,"The individual with the hardest horns becomes the leader. Once the horns are lost, so too is its leadership status.
It leaves the herd amidst farewell glances and quietly returns to the earth.",False,False,Ground,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 2, 'item_name': 'Meat_Deer'}","{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'Leather'}",Guardian of the Golden Forest,"Can be ridden. Can perform a double jump while mounted.
Increases efficiency of cutting trees.",Deforest(Lv.2),95,70,80,80,100,100,120,700,900,5,6,2680,50,900,Power Shot (Lv.1 | Pwr.35 | CD.4s) | Antler Uppercut (Lv.7 | Pwr.50 | CD.5s) | Stone Blast (Lv.15 | Pwr.55 | CD.10s) | Stone Cannon (Lv.22 | Pwr.70 | CD.15s) | Power Bomb (Lv.30 | Pwr.70 | CD.15s) | Sand Tornado (Lv.40 | Pwr.80 | CD.18s) | Rock Lance (Lv.50 | Pwr.150 | CD.55s)
12B,Jolthog Cryst,"It releases the cold air stored in its body when under attack. The frigid blast it radiates is cold enough to freeze the surrounding air
and easily pierces through any attacker's body.",False,False,Ice,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'IceOrgan'}",,Cold Bomb,"When activated, equips Jolthog Cryst to the player's hand. When thrown at an enemy, causes an icy explosion upon impact.",Cool(Lv.1),70,70,75,80,100,100,60,400,550,2,2,1070,50,1360,Ice Missile (Lv.1 | Pwr.30 | CD.3s) | Power Shot (Lv.7 | Pwr.35 | CD.4s) | Iceberg (Lv.15 | Pwr.70 | CD.15s) | Power Bomb (Lv.22 | Pwr.70 | CD.15s) | Icicle Cutter (Lv.30 | Pwr.55 | CD.10s) | Cryst Breath (Lv.40 | Pwr.90 | CD.22s) | Blizzard Spike (Lv.50 | Pwr.130 | CD.45s)
31B,Gobfin Ignis,"Once upon a time, it was a giant and powerful aquatic Pal. However, with the dwindling availability of food, it ventured onto land.
As a consequence of burning many calories to walk,
it astonishingly awakened its power to control fire!",False,False,Fire,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'FireOrgan'}",,Angry Shark,"When activated, attacks targeted enemy with a powerful Spirit Fire.
While in team, increases player's attack power.","Emit Flame(Lv.2), Handcraft(Lv.1), Transport(Lv.1)",90,90,90,75,100,100,80,400,500,3,3,1800,50,1100,Ignis Blast (Lv.1 | Pwr.30 | CD.2s) | Power Shot (Lv.7 | Pwr.35 | CD.4s) | Spirit Fire (Lv.15 | Pwr.45 | CD.7s) | Flare Arrow (Lv.22 | Pwr.55 | CD.10s) | Lightning Streak (Lv.30 | Pwr.75 | CD.16s) | Fire Ball (Lv.40 | Pwr.150 | CD.55s) | Ignis Rage (Lv.50 | Pwr.120 | CD.40s)
101B,Jormuntide Ignis,"Legend says the Jormuntide Ignis was once a warrior who, after being wrongly convicted and cast into a volcano,
returned as this Pal to destroy those who wronged him.",False,False,Dragon,Fire,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'PalOil'}","{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'FireOrgan'}",Stormbringer Lava Dragon,Can be ridden. Enhances Fire attacks while mounted.,Emit Flame(Lv.4),130,150,130,100,100,100,175,525,700,7,9,9500,50,315,Ignis Blast (Lv.1 | Pwr.30 | CD.2s) | Dragon Cannon (Lv.7 | Pwr.30 | CD.2s) | Flare Storm (Lv.15 | Pwr.80 | CD.18s) | Ignis Breath (Lv.22 | Pwr.70 | CD.15s) | Tri-Lightning (Lv.30 | Pwr.90 | CD.22s) | Fire Ball (Lv.40 | Pwr.150 | CD.55s) | Dragon Meteor (Lv.50 | Pwr.150 | CD.55s)
32B,Hangyu Cryst,"Its gigantic arms can tear through blocks of ice. There were times when great sinners were tied in the town square
and had their hair torn out by Hangyu Cryst
as a brutal form of public humiliation.",False,False,Ice,,"{'drop_rate': 100, 'min_drop': 5, 'max_drop': 10, 'item_name': 'Fiber'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'IceOrgan'}",Winter Trapeze,"While in team, can be summoned and used instead of a glider. Carries the player up high while gliding.","Handcraft(Lv.1), Collection(Lv.1), Cool(Lv.1), Transport(Lv.2)",80,70,80,70,100,100,100,400,550,2,2,1020,50,1422,Air Cannon (Lv.1 | Pwr.25 | CD.2s) | Ice Missile (Lv.7 | Pwr.30 | CD.3s) | Power Shot (Lv.15 | Pwr.35 | CD.4s) | Icicle Cutter (Lv.22 | Pwr.55 | CD.10s) | Iceberg (Lv.30 | Pwr.70 | CD.15s) | Cryst Breath (Lv.40 | Pwr.90 | CD.22s) | Blizzard Spike (Lv.50 | Pwr.130 | CD.45s)
102B,Suzaku Aqua,"It was once believed to usher in the rainy season. If there was a flood the previous year, people would relentlessly seek to cull its numbers,
hoping to avert disaster in the coming year.",False,False,Water,,"{'drop_rate': 100, 'min_drop': 5, 'max_drop': 5, 'item_name': 'PalFluid'}",,Wings of Water,Can be ridden as an flying mount. Enhances Water attacks while mounted.,Watering(Lv.3),125,100,105,105,100,350,200,850,1100,8,9,10110,50,30,Hydro Jet (Lv.1 | Pwr.30 | CD.2s) | Ice Missile (Lv.7 | Pwr.30 | CD.3s) | Aqua Gun (Lv.15 | Pwr.40 | CD.4s) | Cryst Breath (Lv.22 | Pwr.90 | CD.22s) | Aqua Burst (Lv.30 | Pwr.100 | CD.30s) | Blizzard Spike (Lv.40 | Pwr.130 | CD.45s) | Hydro Laser (Lv.50 | Pwr.150 | CD.55s)
58B,Pyrin Noct,"It burns mysterious dark matter as energy and expels the remaining particles from its body.
If someone rides it, they should take care so as not to gallop down the path of darkness.",False,False,Fire,Dark,"{'drop_rate': 100, 'min_drop': 4, 'max_drop': 5, 'item_name': 'FireOrgan'}","{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'Leather'}",Black Hare,"Can be ridden. Applies Dark damage
to the player's attacks while mounted.","Emit Flame(Lv.2), Deforest(Lv.1)",100,110,95,90,100,100,150,850,1300,5,7,7270,50,240,Ignis Blast (Lv.1 | Pwr.30 | CD.2s) | Shadow Burst (Lv.7 | Pwr.55 | CD.10s) | Ignis Breath (Lv.15 | Pwr.70 | CD.15s) | Spirit Flame (Lv.22 | Pwr.75 | CD.16s) | Dark Charge (Lv.30 | Pwr.85 | CD.14s) | Ignis Rage (Lv.40 | Pwr.120 | CD.40s) | Dark Laser (Lv.50 | Pwr.150 | CD.55s)
80B,Elphidran Aqua,"It possesses a demeanor as pure as its appearance suggests. Perhaps because of this, it harbors no ill will in any of its actions
and is indifferent even after killing someone.",False,False,Dragon,Water,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'PalOil'}",,Amicable Water Dragon,"Can be ridden as an flying mount. While fighting together, Fire Pals drop more items when defeated.","Watering(Lv.3), Deforest(Lv.2)",115,80,80,95,100,130,83,630,800,6,8,5320,50,530,Aqua Gun (Lv.1 | Pwr.40 | CD.4s) | Dragon Cannon (Lv.7 | Pwr.30 | CD.2s) | Dragon Burst (Lv.15 | Pwr.55 | CD.10s) | Mystic Whirlwind (Lv.22 | Pwr.70 | CD.10s) | Acid Rain (Lv.30 | Pwr.80 | CD.18s) | Hydro Laser (Lv.40 | Pwr.150 | CD.55s) | Dragon Meteor (Lv.50 | Pwr.150 | CD.55s)
65B,Surfent Terra,Its aerodynamic form is well suited to life on the sand. Poachers often catch them and use them in place of surfboards.,False,False,Ground,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'PalFluid'}",,Sand Swimmer,Can be ridden.,Collection(Lv.1),90,70,90,100,100,100,200,500,650,5,5,5140,50,550,Sand Blast (Lv.1 | Pwr.40 | CD.4s) | Dragon Cannon (Lv.7 | Pwr.30 | CD.2s) | Stone Blast (Lv.15 | Pwr.55 | CD.10s) | Stone Cannon (Lv.22 | Pwr.70 | CD.15s) | Sand Tornado (Lv.30 | Pwr.80 | CD.18s) | Draconic Breath (Lv.40 | Pwr.70 | CD.15s) | Rock Lance (Lv.50 | Pwr.150 | CD.55s)
88B,Ice Reptyro,"Ice cold blood runs throughout its body. If heated rapidly, its blood evaporates,
causing an immense vapor explosion.",False,False,Ice,Ground,"{'drop_rate': 100, 'min_drop': 3, 'max_drop': 4, 'item_name': 'IceOrgan'}",,Ice-loving Beast,Can be ridden. Improves efficiency of mining ores while mounted.,"Mining(Lv.3), Cool(Lv.3)",110,100,105,130,100,100,80,390,550,5,7,7380,50,230,Ice Missile (Lv.1 | Pwr.30 | CD.3s) | Stone Blast (Lv.7 | Pwr.55 | CD.10s) | Iceberg (Lv.15 | Pwr.70 | CD.15s) | Cryst Breath (Lv.22 | Pwr.90 | CD.22s) | Frost Burst (Lv.30 | Pwr.100 | CD.45s) | Blizzard Spike (Lv.40 | Pwr.130 | CD.45s) | Rock Lance (Lv.50 | Pwr.150 | CD.55s)
48B,Robinquill Terra,"A Pal that lives a hunting life in rocky areas and is very close to humans. When Robinquill Terra bones are found in ruins,
there are always human bones found nearby as well.",False,False,Grass,Ground,"{'drop_rate': 50, 'min_drop': 1, 'max_drop': 2, 'item_name': 'WheatSeeds'}","{'drop_rate': 100, 'min_drop': 2, 'max_drop': 4, 'item_name': 'Arrow'}",Hawk Eye,"While fighting together, allows you to deal more damage to weak points.","Handcraft(Lv.2), Collection(Lv.2), Deforest(Lv.1), Product Medicine(Lv.1), Transport(Lv.2)",90,100,105,80,100,100,100,600,750,3,6,2150,50,1000,Sand Blast (Lv.1 | Pwr.40 | CD.4s) | Wind Cutter (Lv.7 | Pwr.30 | CD.2s) | Focus Shot (Lv.15 | Pwr.65 | CD.9s) | Stone Blast (Lv.22 | Pwr.55 | CD.10s) | Sand Tornado (Lv.30 | Pwr.80 | CD.18s) | Solar Blast (Lv.40 | Pwr.150 | CD.55s) | Rock Lance (Lv.50 | Pwr.150 | CD.55s)
85B,Relaxaurus Lux,"One day, Relaxaurus had an idea. Maybe it was about time for a change.
Just then, an electric shock raced through its body!",False,False,Dragon,Electric,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 4, 'item_name': 'PalOil'}","{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'ElectricOrgan'}",Missile Party,Can be ridden. Can rapidly fire a missile launcher while mounted.,"Generate Electricity(Lv.3), Transport(Lv.1)",110,110,110,75,100,100,60,650,800,7,9,10380,50,270,Spark Blast (Lv.1 | Pwr.30 | CD.2s) | Dragon Cannon (Lv.7 | Pwr.30 | CD.2s) | Shockwave (Lv.15 | Pwr.40 | CD.4s) | Lightning Streak (Lv.22 | Pwr.75 | CD.16s) | Draconic Breath (Lv.30 | Pwr.70 | CD.15s) | Lightning Strike (Lv.40 | Pwr.120 | CD.40s) | Lightning Bolt (Lv.50 | Pwr.150 | CD.55s)
45B,Leezpunk Ignis,"A Pal that has an unusual obsession with their standing posture. Always in search of the hottest pose,
this Pal's owner is constantly presented with fervent stances.",False,False,Fire,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'FireOrgan'}","{'drop_rate': 2, 'min_drop': 1, 'max_drop': 1, 'item_name': 'TreasureBoxKey02'}",Sixth Sense,"When activated, utilizes its sixth sense to detect nearby dungeons.","Emit Flame(Lv.1), Handcraft(Lv.1), Collection(Lv.1), Transport(Lv.1)",80,90,80,50,100,100,140,400,550,3,3,1640,50,1140,Ignis Blast (Lv.1 | Pwr.30 | CD.2s) | Poison Blast (Lv.7 | Pwr.30 | CD.2s) | Spirit Fire (Lv.15 | Pwr.45 | CD.7s) | Ignis Breath (Lv.22 | Pwr.70 | CD.15s) | Flare Storm (Lv.30 | Pwr.80 | CD.18s) | Ignis Rage (Lv.40 | Pwr.120 | CD.40s) | Fire Ball (Lv.50 | Pwr.150 | CD.55s)
